category,location,crop_name,year,min_price_inr,max_price_inr
Cereals,Nirmal,Sorghum,2024,27,38
Cereals,Nirmal,Sorghum,2025,32,43
Cereals,Nizamabad,Sorghum,2019,46,66
Cereals,Nizamabad,Sorghum,2020,41,58
Cereals,Nizamabad,Sorghum,2021,43,63
Cereals,Nizamabad,Sorghum,2022,26,45
Cereals,Nizamabad,Sorghum,2023,45,59
Cereals,Nizamabad,Sorghum,2024,46,60
Cereals,Nizamabad,Sorghum,2025,54,71
Cereals,Peddapalli,Sorghum,2019,44,60
Cereals,Peddapalli,Sorghum,2020,23,35
Cereals,Peddapalli,Sorghum,2021,35,48
Cereals,Peddapalli,Sorghum,2022,38,55
Cereals,Peddapalli,Sorghum,2023,39,49
Cereals,Peddapalli,Sorghum,2024,18,31
Cereals,Peddapalli,Sorghum,2025,32,44
Cereals,Rajanna Sircilla,Sorghum,2019,39,54
Cereals,Rajanna Sircilla,Sorghum,2020,40,56
Cereals,Rajanna Sircilla,Sorghum,2021,37,52
Cereals,Rajanna Sircilla,Sorghum,2022,35,55
Cereals,Rajanna Sircilla,Sorghum,2023,26,38
Cereals,Rajanna Sircilla,Sorghum,2024,32,45
Cereals,Rajanna Sircilla,Sorghum,2025,39,55
Cereals,Rangareddy,Sorghum,2019,35,50
Cereals,Rangareddy,Sorghum,2020,28,44
Cereals,Rangareddy,Sorghum,2021,43,53
Cereals,Rangareddy,Sorghum,2022,30,46
Cereals,Rangareddy,Sorghum,2023,30,43
Cereals,Rangareddy,Sorghum,2024,54,67
Cereals,Rangareddy,Sorghum,2025,44,62
Cereals,Sangareddy,Sorghum,2019,20,30
Cereals,Sangareddy,Sorghum,2020,24,39
Cereals,Sangareddy,Sorghum,2021,33,43
Cereals,Sangareddy,Sorghum,2022,46,57
Cereals,Sangareddy,Sorghum,2023,45,55
Cereals,Sangareddy,Sorghum,2024,41,52
Cereals,Sangareddy,Sorghum,2025,49,60
Cereals,Siddipet,Sorghum,2019,44,61
Cereals,Siddipet,Sorghum,2020,18,36
Cereals,Siddipet,Sorghum,2021,33,50
Cereals,Siddipet,Sorghum,2022,21,35
Cereals,Siddipet,Sorghum,2023,28,38
Cereals,Siddipet,Sorghum,2024,29,44
Cereals,Siddipet,Sorghum,2025,40,54
Cereals,Suryapet,Sorghum,2019,52,63
Cereals,Suryapet,Sorghum,2020,28,39
Cereals,Suryapet,Sorghum,2021,33,49
Cereals,Suryapet,Sorghum,2022,17,34
Cereals,Suryapet,Sorghum,2023,39,54
Cereals,Suryapet,Sorghum,2024,34,50
Cereals,Suryapet,Sorghum,2025,18,35
Cereals,Vikarabad,Sorghum,2019,44,54
Cereals,Vikarabad,Sorghum,2020,60,73
Cereals,Vikarabad,Sorghum,2021,25,38
Cereals,Vikarabad,Sorghum,2022,34,44
Cereals,Vikarabad,Sorghum,2023,29,47
Cereals,Vikarabad,Sorghum,2024,43,58
Cereals,Vikarabad,Sorghum,2025,32,51
Cereals,Warangal Rural,Sorghum,2019,44,56
Cereals,Warangal Rural,Sorghum,2020,49,69
Cereals,Warangal Rural,Sorghum,2021,57,72
Cereals,Warangal Rural,Sorghum,2022,20,36
Cereals,Warangal Rural,Sorghum,2023,43,53
Cereals,Warangal Rural,Sorghum,2024,44,61
Cereals,Warangal Rural,Sorghum,2025,52,72
Cereals,Warangal Urban,Sorghum,2019,28,39
Cereals,Warangal Urban,Sorghum,2020,36,49
Cereals,Warangal Urban,Sorghum,2021,26,46
Cereals,Warangal Urban,Sorghum,2022,35,53
Cereals,Warangal Urban,Sorghum,2023,20,32
Cereals,Warangal Urban,Sorghum,2024,36,46
Cereals,Warangal Urban,Sorghum,2025,55,73
Cereals,Wanaparthy,Sorghum,2019,35,52
Cereals,Wanaparthy,Sorghum,2020,52,72
Cereals,Wanaparthy,Sorghum,2021,16,28
Cereals,Wanaparthy,Sorghum,2022,41,52
Cereals,Wanaparthy,Sorghum,2023,44,54
Cereals,Wanaparthy,Sorghum,2024,21,31
Cereals,Wanaparthy,Sorghum,2025,44,60
Cereals,Yadadri Bhuvanagiri,Sorghum,2019,36,46
Cereals,Yadadri Bhuvanagiri,Sorghum,2020,50,60
Cereals,Yadadri Bhuvanagiri,Sorghum,2021,26,40
Cereals,Yadadri Bhuvanagiri,Sorghum,2022,20,32
Cereals,Yadadri Bhuvanagiri,Sorghum,2023,40,51
Cereals,Yadadri Bhuvanagiri,Sorghum,2024,15,26
Cereals,Yadadri Bhuvanagiri,Sorghum,2025,51,68
Cereals,Adilabad,Bajra,2019,44,64
Cereals,Adilabad,Bajra,2020,35,52
Cereals,Adilabad,Bajra,2021,38,50
Cereals,Adilabad,Bajra,2022,17,31
Cereals,Adilabad,Bajra,2023,42,62
Cereals,Adilabad,Bajra,2024,41,55
Cereals,Adilabad,Bajra,2025,39,58
Cereals,Bhadradri Kothagudem,Bajra,2019,39,52
Cereals,Bhadradri Kothagudem,Bajra,2020,33,45
Cereals,Bhadradri Kothagudem,Bajra,2021,46,59
Cereals,Bhadradri Kothagudem,Bajra,2022,38,56
Cereals,Bhadradri Kothagudem,Bajra,2023,39,52
Cereals,Bhadradri Kothagudem,Bajra,2024,34,47
Cereals,Bhadradri Kothagudem,Bajra,2025,15,31
Cereals,Hyderabad,Bajra,2019,58,75
Cereals,Hyderabad,Bajra,2020,43,57
Cereals,Hyderabad,Bajra,2021,36,53
Cereals,Hyderabad,Bajra,2022,34,47
Cereals,Hyderabad,Bajra,2023,27,37
Cereals,Hyderabad,Bajra,2024,32,48
Cereals,Hyderabad,Bajra,2025,57,69
Cereals,Jagtial,Bajra,2019,53,63
Cereals,Jagtial,Bajra,2020,47,59
Cereals,Jagtial,Bajra,2021,34,50
Cereals,Jagtial,Bajra,2022,28,40
Cereals,Jagtial,Bajra,2023,23,38
Cereals,Jagtial,Bajra,2024,60,80
Cereals,Jagtial,Bajra,2025,35,54
Cereals,Jangaon,Bajra,2019,44,57
Cereals,Jangaon,Bajra,2020,31,43
Cereals,Jangaon,Bajra,2021,31,42
Cereals,Jangaon,Bajra,2022,24,39
Cereals,Jangaon,Bajra,2023,37,55
Cereals,Jangaon,Bajra,2024,17,27
Cereals,Jangaon,Bajra,2025,26,43
Cereals,Jayashankar Bhupalapally,Bajra,2019,41,60
Cereals,Jayashankar Bhupalapally,Bajra,2020,29,41
Cereals,Jayashankar Bhupalapally,Bajra,2021,48,64
Cereals,Jayashankar Bhupalapally,Bajra,2022,38,58
Cereals,Jayashankar Bhupalapally,Bajra,2023,15,28
Cereals,Jayashankar Bhupalapally,Bajra,2024,24,37
Cereals,Jayashankar Bhupalapally,Bajra,2025,43,55
Cereals,Jogulamba Gadwal,Bajra,2019,18,31
Cereals,Jogulamba Gadwal,Bajra,2020,49,68
Cereals,Jogulamba Gadwal,Bajra,2021,54,68
Cereals,Jogulamba Gadwal,Bajra,2022,29,49
Cereals,Jogulamba Gadwal,Bajra,2023,36,46
Cereals,Jogulamba Gadwal,Bajra,2024,37,56
Cereals,Jogulamba Gadwal,Bajra,2025,24,36
Cereals,Kumram Bheem Asifabad,Bajra,2019,33,53
Cereals,Kumram Bheem Asifabad,Bajra,2020,25,38
Cereals,Kumram Bheem Asifabad,Bajra,2021,39,54
Cereals,Kumram Bheem Asifabad,Bajra,2022,30,42
Cereals,Kumram Bheem Asifabad,Bajra,2023,24,41
Cereals,Kumram Bheem Asifabad,Bajra,2024,27,37
Cereals,Kumram Bheem Asifabad,Bajra,2025,14,32
Cereals,Khammam,Bajra,2019,28,39
Cereals,Khammam,Bajra,2020,53,65
Cereals,Khammam,Bajra,2021,46,61
Cereals,Khammam,Bajra,2022,28,39
Cereals,Khammam,Bajra,2023,55,65
Cereals,Khammam,Bajra,2024,27,38
Cereals,Khammam,Bajra,2025,19,31
Cereals,Karimnagar,Bajra,2019,41,58
Cereals,Karimnagar,Bajra,2020,48,60
Cereals,Karimnagar,Bajra,2021,52,62
Cereals,Karimnagar,Bajra,2022,19,37
Cereals,Karimnagar,Bajra,2023,38,58
Cereals,Karimnagar,Bajra,2024,31,44
Cereals,Karimnagar,Bajra,2025,36,50
Cereals,Kothagudem,Bajra,2019,20,39
Cereals,Kothagudem,Bajra,2020,51,69
Cereals,Kothagudem,Bajra,2021,42,53
Cereals,Kothagudem,Bajra,2022,24,35
Cereals,Kothagudem,Bajra,2023,39,53
Cereals,Kothagudem,Bajra,2024,32,48
Cereals,Kothagudem,Bajra,2025,25,40
Cereals,Mahabubnagar,Bajra,2019,56,72
Cereals,Mahabubnagar,Bajra,2020,13,31
Cereals,Mahabubnagar,Bajra,2021,39,55
Cereals,Mahabubnagar,Bajra,2022,28,43
Cereals,Mahabubnagar,Bajra,2023,47,60
Cereals,Mahabubnagar,Bajra,2024,41,56
Cereals,Mahabubnagar,Bajra,2025,30,50
Cereals,Mancherial,Bajra,2019,40,53
Cereals,Mancherial,Bajra,2020,36,51
Cereals,Mancherial,Bajra,2021,32,47
Cereals,Mancherial,Bajra,2022,17,30
Cereals,Mancherial,Bajra,2023,21,31
Cereals,Mancherial,Bajra,2024,34,49
Cereals,Mancherial,Bajra,2025,35,47
Cereals,Medak,Bajra,2019,39,57
Cereals,Medak,Bajra,2020,36,52
Cereals,Medak,Bajra,2021,32,45
Cereals,Medak,Bajra,2022,23,39
Cereals,Medak,Bajra,2023,40,53
Cereals,Medak,Bajra,2024,25,37
Cereals,Medak,Bajra,2025,40,59
Cereals,Medchal–Malkajgiri,Bajra,2019,35,54
Cereals,Medchal–Malkajgiri,Bajra,2020,37,52
Cereals,Medchal–Malkajgiri,Bajra,2021,23,36
Cereals,Medchal–Malkajgiri,Bajra,2022,33,45
Cereals,Medchal–Malkajgiri,Bajra,2023,30,44
Cereals,Medchal–Malkajgiri,Bajra,2024,37,50
Cereals,Medchal–Malkajgiri,Bajra,2025,54,67
Cereals,Mulugu,Bajra,2019,52,69
Cereals,Mulugu,Bajra,2020,40,50
Cereals,Mulugu,Bajra,2021,33,44
Cereals,Mulugu,Bajra,2022,48,60
Cereals,Mulugu,Bajra,2023,29,49
Cereals,Mulugu,Bajra,2024,35,48
Cereals,Mulugu,Bajra,2025,41,57
Cereals,Nagarkurnool,Bajra,2019,20,38
Cereals,Nagarkurnool,Bajra,2020,22,36
Cereals,Nagarkurnool,Bajra,2021,31,42
Cereals,Nagarkurnool,Bajra,2022,27,46
Cereals,Nagarkurnool,Bajra,2023,37,53
Cereals,Nagarkurnool,Bajra,2024,45,64
Cereals,Nagarkurnool,Bajra,2025,46,58
Cereals,Nalgonda,Bajra,2019,31,46
Cereals,Nalgonda,Bajra,2020,28,47
Cereals,Nalgonda,Bajra,2021,36,48
Cereals,Nalgonda,Bajra,2022,36,55
Cereals,Nalgonda,Bajra,2023,24,44
Cereals,Nalgonda,Bajra,2024,34,49
Cereals,Nalgonda,Bajra,2025,26,36
Cereals,Nirmal,Bajra,2019,28,47
Cereals,Nirmal,Bajra,2020,37,51
Cereals,Nirmal,Bajra,2021,22,36
Cereals,Nirmal,Bajra,2022,42,53
Cereals,Nirmal,Bajra,2023,21,37
Cereals,Nirmal,Bajra,2024,43,62
Cereals,Nirmal,Bajra,2025,22,32
Cereals,Nizamabad,Bajra,2019,28,44
Cereals,Nizamabad,Bajra,2020,47,63
Cereals,Nizamabad,Bajra,2021,49,59
Cereals,Nizamabad,Bajra,2022,42,60
Cereals,Nizamabad,Bajra,2023,18,31
Cereals,Nizamabad,Bajra,2024,40,54
Cereals,Nizamabad,Bajra,2025,36,54
Cereals,Peddapalli,Bajra,2019,51,68
Cereals,Peddapalli,Bajra,2020,39,56
Cereals,Peddapalli,Bajra,2021,47,59
Cereals,Peddapalli,Bajra,2022,40,51
Cereals,Peddapalli,Bajra,2023,39,53
Cereals,Peddapalli,Bajra,2024,28,42
Cereals,Peddapalli,Bajra,2025,35,55
Cereals,Rajanna Sircilla,Bajra,2019,47,67
Cereals,Rajanna Sircilla,Bajra,2020,12,31
Cereals,Rajanna Sircilla,Bajra,2021,37,48
Cereals,Rajanna Sircilla,Bajra,2022,55,75
Cereals,Rajanna Sircilla,Bajra,2023,41,53
Cereals,Rajanna Sircilla,Bajra,2024,48,66
Cereals,Rajanna Sircilla,Bajra,2025,46,57
Cereals,Rangareddy,Bajra,2019,13,32
Cereals,Rangareddy,Bajra,2020,15,28
Cereals,Rangareddy,Bajra,2021,11,23
Cereals,Rangareddy,Bajra,2022,40,52
Cereals,Rangareddy,Bajra,2023,33,46
Cereals,Rangareddy,Bajra,2024,40,60
Cereals,Rangareddy,Bajra,2025,23,34
Cereals,Sangareddy,Bajra,2019,17,27
Cereals,Sangareddy,Bajra,2020,20,37
Cereals,Sangareddy,Bajra,2021,48,67
Cereals,Sangareddy,Bajra,2022,51,61
Cereals,Sangareddy,Bajra,2023,27,46
Cereals,Sangareddy,Bajra,2024,27,37
Cereals,Sangareddy,Bajra,2025,40,51
Cereals,Siddipet,Bajra,2019,46,63
Cereals,Siddipet,Bajra,2020,50,63
Cereals,Siddipet,Bajra,2021,44,61
Cereals,Siddipet,Bajra,2022,43,58
Cereals,Siddipet,Bajra,2023,28,38
Cereals,Siddipet,Bajra,2024,33,52
Cereals,Siddipet,Bajra,2025,39,55
Cereals,Suryapet,Bajra,2019,45,58
Cereals,Suryapet,Bajra,2020,21,35
Cereals,Suryapet,Bajra,2021,27,46
Cereals,Suryapet,Bajra,2022,33,49
Cereals,Suryapet,Bajra,2023,26,39
Cereals,Suryapet,Bajra,2024,54,64
Cereals,Suryapet,Bajra,2025,56,71
Cereals,Vikarabad,Bajra,2019,35,48
Cereals,Vikarabad,Bajra,2020,45,63
Cereals,Vikarabad,Bajra,2021,31,51
Cereals,Vikarabad,Bajra,2022,58,71
Cereals,Vikarabad,Bajra,2023,51,65
Cereals,Vikarabad,Bajra,2024,14,32
Cereals,Vikarabad,Bajra,2025,24,40
Cereals,Warangal Rural,Bajra,2019,21,34
Cereals,Warangal Rural,Bajra,2020,30,50
Cereals,Warangal Rural,Bajra,2021,28,46
Cereals,Warangal Rural,Bajra,2022,17,30
Cereals,Warangal Rural,Bajra,2023,30,43
Cereals,Warangal Rural,Bajra,2024,48,61
Cereals,Warangal Rural,Bajra,2025,10,25
Cereals,Warangal Urban,Bajra,2019,32,48
Cereals,Warangal Urban,Bajra,2020,43,59
Cereals,Warangal Urban,Bajra,2021,53,64
Cereals,Warangal Urban,Bajra,2022,36,46
Cereals,Warangal Urban,Bajra,2023,24,36
Cereals,Warangal Urban,Bajra,2024,12,26
Cereals,Warangal Urban,Bajra,2025,34,45
Cereals,Wanaparthy,Bajra,2019,29,44
Cereals,Wanaparthy,Bajra,2020,24,40
Cereals,Wanaparthy,Bajra,2021,19,37
Cereals,Wanaparthy,Bajra,2022,30,49
Cereals,Wanaparthy,Bajra,2023,33,44
Cereals,Wanaparthy,Bajra,2024,37,55
Cereals,Wanaparthy,Bajra,2025,16,33
Cereals,Yadadri Bhuvanagiri,Bajra,2019,15,32
Cereals,Yadadri Bhuvanagiri,Bajra,2020,37,55
Cereals,Yadadri Bhuvanagiri,Bajra,2021,44,63
Cereals,Yadadri Bhuvanagiri,Bajra,2022,36,53
Cereals,Yadadri Bhuvanagiri,Bajra,2023,21,34
Cereals,Yadadri Bhuvanagiri,Bajra,2024,26,36
Cereals,Yadadri Bhuvanagiri,Bajra,2025,44,63
Cereals,Adilabad,Jowar,2019,34,45
Cereals,Adilabad,Jowar,2020,16,34
Cereals,Adilabad,Jowar,2021,29,41
Cereals,Adilabad,Jowar,2022,46,63
Cereals,Adilabad,Jowar,2023,50,68
Cereals,Adilabad,Jowar,2024,52,71
Cereals,Adilabad,Jowar,2025,33,49
Cereals,Bhadradri Kothagudem,Jowar,2019,31,44
Cereals,Bhadradri Kothagudem,Jowar,2020,33,44
Cereals,Bhadradri Kothagudem,Jowar,2021,47,62
Cereals,Bhadradri Kothagudem,Jowar,2022,21,40
Cereals,Bhadradri Kothagudem,Jowar,2023,22,35
Cereals,Bhadradri Kothagudem,Jowar,2024,45,60
Cereals,Bhadradri Kothagudem,Jowar,2025,52,69
Cereals,Hyderabad,Jowar,2019,11,28
Cereals,Hyderabad,Jowar,2020,34,50
Cereals,Hyderabad,Jowar,2021,46,63
Cereals,Hyderabad,Jowar,2022,28,47
Cereals,Hyderabad,Jowar,2023,30,40
Cereals,Hyderabad,Jowar,2024,26,44
Cereals,Hyderabad,Jowar,2025,36,54
Cereals,Jagtial,Jowar,2019,28,40
Cereals,Jagtial,Jowar,2020,33,47
Cereals,Jagtial,Jowar,2021,27,40
Cereals,Jagtial,Jowar,2022,49,60
Cereals,Jagtial,Jowar,2023,56,72
Cereals,Jagtial,Jowar,2024,44,55
Cereals,Jagtial,Jowar,2025,32,46
Cereals,Jangaon,Jowar,2019,40,59
Cereals,Jangaon,Jowar,2020,31,42
Cereals,Jangaon,Jowar,2021,32,51
Cereals,Jangaon,Jowar,2022,35,54
Cereals,Jangaon,Jowar,2023,22,35
Cereals,Jangaon,Jowar,2024,19,31
Cereals,Jangaon,Jowar,2025,37,51
Cereals,Jayashankar Bhupalapally,Jowar,2019,33,44
Cereals,Jayashankar Bhupalapally,Jowar,2020,59,76
Cereals,Jayashankar Bhupalapally,Jowar,2021,14,29
Cereals,Jayashankar Bhupalapally,Jowar,2022,16,33
Cereals,Jayashankar Bhupalapally,Jowar,2023,12,30
Cereals,Jayashankar Bhupalapally,Jowar,2024,22,34
Cereals,Jayashankar Bhupalapally,Jowar,2025,35,52
Cereals,Jogulamba Gadwal,Jowar,2019,37,56
Cereals,Jogulamba Gadwal,Jowar,2020,41,53
Cereals,Jogulamba Gadwal,Jowar,2021,41,55
Cereals,Jogulamba Gadwal,Jowar,2022,47,66
Cereals,Jogulamba Gadwal,Jowar,2023,49,66
Cereals,Jogulamba Gadwal,Jowar,2024,37,49
Cereals,Jogulamba Gadwal,Jowar,2025,23,36
Cereals,Kumram Bheem Asifabad,Jowar,2019,21,35
Cereals,Kumram Bheem Asifabad,Jowar,2020,44,62
Cereals,Kumram Bheem Asifabad,Jowar,2021,43,56
Cereals,Kumram Bheem Asifabad,Jowar,2022,17,37
Cereals,Kumram Bheem Asifabad,Jowar,2023,43,62
Cereals,Kumram Bheem Asifabad,Jowar,2024,51,65
Cereals,Kumram Bheem Asifabad,Jowar,2025,35,49
Cereals,Khammam,Jowar,2019,26,36
Cereals,Khammam,Jowar,2020,22,33
Cereals,Khammam,Jowar,2021,29,48
Cereals,Khammam,Jowar,2022,39,57
Cereals,Khammam,Jowar,2023,60,77
Cereals,Khammam,Jowar,2024,16,34
Cereals,Khammam,Jowar,2025,31,42
Cereals,Karimnagar,Jowar,2019,23,35
Cereals,Karimnagar,Jowar,2020,15,29
Cereals,Karimnagar,Jowar,2021,51,68
Cereals,Karimnagar,Jowar,2022,18,30
Cereals,Karimnagar,Jowar,2023,53,72
Cereals,Karimnagar,Jowar,2024,26,40
Cereals,Karimnagar,Jowar,2025,32,44
Cereals,Kothagudem,Jowar,2019,36,50
Cereals,Kothagudem,Jowar,2020,46,65
Cereals,Kothagudem,Jowar,2021,21,32
Cereals,Kothagudem,Jowar,2022,39,56
Cereals,Kothagudem,Jowar,2023,36,51
Cereals,Kothagudem,Jowar,2024,20,32
Cereals,Kothagudem,Jowar,2025,29,47
Cereals,Mahabubnagar,Jowar,2019,27,41
Cereals,Mahabubnagar,Jowar,2020,34,48
Cereals,Mahabubnagar,Jowar,2021,15,32
Cereals,Mahabubnagar,Jowar,2022,20,34
Cereals,Mahabubnagar,Jowar,2023,27,45
Cereals,Mahabubnagar,Jowar,2024,49,59
Cereals,Mahabubnagar,Jowar,2025,32,52
Cereals,Mancherial,Jowar,2019,38,48
Cereals,Mancherial,Jowar,2020,40,58
Cereals,Mancherial,Jowar,2021,25,42
Cereals,Mancherial,Jowar,2022,49,63
Cereals,Mancherial,Jowar,2023,48,63
Cereals,Mancherial,Jowar,2024,45,57
Cereals,Mancherial,Jowar,2025,15,27
Cereals,Medak,Jowar,2019,24,37
Cereals,Medak,Jowar,2020,45,65
Cereals,Medak,Jowar,2021,54,64
Cereals,Medak,Jowar,2022,25,44
Cereals,Medak,Jowar,2023,34,46
Cereals,Medak,Jowar,2024,36,52
Cereals,Medak,Jowar,2025,50,70
Cereals,Medchal–Malkajgiri,Jowar,2019,14,26
Cereals,Medchal–Malkajgiri,Jowar,2020,52,72
Cereals,Medchal–Malkajgiri,Jowar,2021,43,55
Cereals,Medchal–Malkajgiri,Jowar,2022,35,52
Cereals,Medchal–Malkajgiri,Jowar,2023,25,35
Cereals,Medchal–Malkajgiri,Jowar,2024,17,37
Cereals,Medchal–Malkajgiri,Jowar,2025,38,51
Cereals,Mulugu,Jowar,2019,30,40
Cereals,Mulugu,Jowar,2020,38,58
Cereals,Mulugu,Jowar,2021,36,50
Cereals,Mulugu,Jowar,2022,25,45
Cereals,Mulugu,Jowar,2023,28,44
Cereals,Mulugu,Jowar,2024,46,63
Cereals,Mulugu,Jowar,2025,41,54
Cereals,Nagarkurnool,Jowar,2019,36,48
Cereals,Nagarkurnool,Jowar,2020,25,39
Cereals,Nagarkurnool,Jowar,2021,22,33
Cereals,Nagarkurnool,Jowar,2022,45,55
Cereals,Nagarkurnool,Jowar,2023,32,44
Cereals,Nagarkurnool,Jowar,2024,54,66
Cereals,Nagarkurnool,Jowar,2025,40,52
Cereals,Nalgonda,Jowar,2019,33,52
Cereals,Nalgonda,Jowar,2020,46,60
Cereals,Nalgonda,Jowar,2021,28,39
Cereals,Nalgonda,Jowar,2022,41,53
Cereals,Nalgonda,Jowar,2023,43,56
Cereals,Nalgonda,Jowar,2024,37,54
Cereals,Nalgonda,Jowar,2025,54,69
Cereals,Nirmal,Jowar,2019,37,54
Cereals,Nirmal,Jowar,2020,46,65
Cereals,Nirmal,Jowar,2021,54,66
Cereals,Nirmal,Jowar,2022,45,55
Cereals,Nirmal,Jowar,2023,31,42
Cereals,Nirmal,Jowar,2024,28,39
Cereals,Nirmal,Jowar,2025,19,36
Cereals,Nizamabad,Jowar,2019,29,40
Cereals,Nizamabad,Jowar,2020,58,70
Cereals,Nizamabad,Jowar,2021,36,55
Cereals,Nizamabad,Jowar,2022,17,34
Cereals,Nizamabad,Jowar,2023,24,42
Cereals,Nizamabad,Jowar,2024,29,43
Cereals,Nizamabad,Jowar,2025,27,43
Cereals,Peddapalli,Jowar,2019,44,58
Cereals,Peddapalli,Jowar,2020,17,34
Cereals,Peddapalli,Jowar,2021,41,57
Cereals,Peddapalli,Jowar,2022,28,44
Cereals,Peddapalli,Jowar,2023,60,78
Cereals,Peddapalli,Jowar,2024,55,65
Cereals,Peddapalli,Jowar,2025,22,37
Cereals,Rajanna Sircilla,Jowar,2019,28,43
Cereals,Rajanna Sircilla,Jowar,2020,16,26
Cereals,Rajanna Sircilla,Jowar,2021,36,50
Cereals,Rajanna Sircilla,Jowar,2022,32,46
Cereals,Rajanna Sircilla,Jowar,2023,50,69
Cereals,Rajanna Sircilla,Jowar,2024,32,50
Cereals,Rajanna Sircilla,Jowar,2025,46,59
Cereals,Rangareddy,Jowar,2019,21,31
Cereals,Rangareddy,Jowar,2020,37,51
Cereals,Rangareddy,Jowar,2021,53,64
Cereals,Rangareddy,Jowar,2022,28,41
Cereals,Rangareddy,Jowar,2023,19,33
Cereals,Rangareddy,Jowar,2024,47,59
Cereals,Rangareddy,Jowar,2025,25,42
Cereals,Sangareddy,Jowar,2019,36,46
Cereals,Sangareddy,Jowar,2020,55,70
Cereals,Sangareddy,Jowar,2021,26,42
Cereals,Sangareddy,Jowar,2022,38,53
Cereals,Sangareddy,Jowar,2023,17,29
Cereals,Sangareddy,Jowar,2024,30,46
Cereals,Sangareddy,Jowar,2025,58,74
Cereals,Siddipet,Jowar,2019,42,57
Cereals,Siddipet,Jowar,2020,43,53
Cereals,Siddipet,Jowar,2021,45,61
Cereals,Siddipet,Jowar,2022,48,60
Cereals,Siddipet,Jowar,2023,38,57
Cereals,Siddipet,Jowar,2024,45,58
Cereals,Siddipet,Jowar,2025,38,58
Cereals,Suryapet,Jowar,2019,53,65
Cereals,Suryapet,Jowar,2020,17,34
Cereals,Suryapet,Jowar,2021,23,33
Cereals,Suryapet,Jowar,2022,19,29
Cereals,Suryapet,Jowar,2023,40,60
Cereals,Suryapet,Jowar,2024,46,56
Cereals,Suryapet,Jowar,2025,48,63
Cereals,Vikarabad,Jowar,2019,31,45
Cereals,Vikarabad,Jowar,2020,20,40
Cereals,Vikarabad,Jowar,2021,41,55
Cereals,Vikarabad,Jowar,2022,39,56
Cereals,Vikarabad,Jowar,2023,29,41
Cereals,Vikarabad,Jowar,2024,21,38
Cereals,Vikarabad,Jowar,2025,37,49
Cereals,Warangal Rural,Jowar,2019,26,40
Cereals,Warangal Rural,Jowar,2020,51,62
Cereals,Warangal Rural,Jowar,2021,32,47
Cereals,Warangal Rural,Jowar,2022,52,67
Cereals,Warangal Rural,Jowar,2023,32,48
Cereals,Warangal Rural,Jowar,2024,40,55
Cereals,Warangal Rural,Jowar,2025,40,59
Cereals,Warangal Urban,Jowar,2019,47,58
Cereals,Warangal Urban,Jowar,2020,27,40
Cereals,Warangal Urban,Jowar,2021,35,45
Cereals,Warangal Urban,Jowar,2022,45,57
Cereals,Warangal Urban,Jowar,2023,37,53
Cereals,Warangal Urban,Jowar,2024,28,48
Cereals,Warangal Urban,Jowar,2025,32,43
Cereals,Wanaparthy,Jowar,2019,42,56
Cereals,Wanaparthy,Jowar,2020,16,27
Cereals,Wanaparthy,Jowar,2021,18,35
Cereals,Wanaparthy,Jowar,2022,35,50
Cereals,Wanaparthy,Jowar,2023,27,47
Cereals,Wanaparthy,Jowar,2024,38,56
Cereals,Wanaparthy,Jowar,2025,45,58
Cereals,Yadadri Bhuvanagiri,Jowar,2019,26,36
Cereals,Yadadri Bhuvanagiri,Jowar,2020,28,47
Cereals,Yadadri Bhuvanagiri,Jowar,2021,20,34
Cereals,Yadadri Bhuvanagiri,Jowar,2022,34,45
Cereals,Yadadri Bhuvanagiri,Jowar,2023,39,52
Cereals,Yadadri Bhuvanagiri,Jowar,2024,45,62
Cereals,Yadadri Bhuvanagiri,Jowar,2025,25,37
Pulses,Adilabad,Chickpea,2019,40,50
Pulses,Adilabad,Chickpea,2020,29,39
Pulses,Adilabad,Chickpea,2021,23,40
Pulses,Adilabad,Chickpea,2022,42,59
Pulses,Adilabad,Chickpea,2023,36,46
Pulses,Adilabad,Chickpea,2024,36,55
Pulses,Adilabad,Chickpea,2025,27,41
Pulses,Bhadradri Kothagudem,Chickpea,2019,22,41
Pulses,Bhadradri Kothagudem,Chickpea,2020,26,41
Pulses,Bhadradri Kothagudem,Chickpea,2021,17,29
Pulses,Bhadradri Kothagudem,Chickpea,2022,28,38
Pulses,Bhadradri Kothagudem,Chickpea,2023,25,41
Pulses,Bhadradri Kothagudem,Chickpea,2024,25,45
Pulses,Bhadradri Kothagudem,Chickpea,2025,37,49
Pulses,Hyderabad,Chickpea,2019,39,59
Pulses,Hyderabad,Chickpea,2020,47,62
Pulses,Hyderabad,Chickpea,2021,49,63
Pulses,Hyderabad,Chickpea,2022,18,30
Pulses,Hyderabad,Chickpea,2023,13,28
Pulses,Hyderabad,Chickpea,2024,34,48
Pulses,Hyderabad,Chickpea,2025,37,52
Pulses,Jagtial,Chickpea,2019,24,39
Pulses,Jagtial,Chickpea,2020,40,53
Pulses,Jagtial,Chickpea,2021,40,52
Pulses,Jagtial,Chickpea,2022,39,56
Pulses,Jagtial,Chickpea,2023,18,36
Pulses,Jagtial,Chickpea,2024,27,38
Pulses,Jagtial,Chickpea,2025,30,47
Pulses,Jangaon,Chickpea,2019,37,52
Pulses,Jangaon,Chickpea,2020,27,42
Pulses,Jangaon,Chickpea,2021,28,48
